Year,Company Name,Country,Industry (Exiobase),Total Environmental Intensity (Revenue),Total Environmental Intensity (Operating Income),Total Environmental Cost,Working Capacity,Fish Production Capacity,Crop Production Capacity,Meat Production Capacity,Biodiversity,Abiotic Resources,Water production capacity (Drinking water & Irrigation Water),Wood Production Capacity,% Imputed
2013,GOLDMAN SACHS GROUP INC,United States,"Financial intermediation,except insurance and pension funding (65)",-0.15%,-0.52%,"(6,11,32,749)","(5,93,65,436)",-18077,"(7,87,133)","(1,83,800)",-2970,-28577,"(7,60,124)",13368,14%
2013,NEDBANK GROUP LIMITED,South Africa,"Financial intermediation,except insurance and pension funding (65)",-0.95%,-5.15%,"(5,89,65,404)","(5,07,75,625)",-11593,"(6,73,757)","(1,57,756)",-2109,-11331,"(73,33,172)",-62,1%
2013,EMIRA PROPERTY FUND,South Africa,"Financial intermediation,except insurance and pension funding (65)",-44.22%,-122.38%,"(5,66,13,877)","(5,53,85,752)",-12666,"(7,36,580)","(1,72,685)",-2305,-233,"(3,03,656)",-1,0%
2013,GPT GROUP,Australia,"Financial intermediation,except insurance and pension funding (65)",-9.34%,-19.44%,"(5,18,21,302)","(5,03,64,339)",-11551,"(6,69,864)","(1,57,047)",-2100,-196,"(6,16,293)",87,0%
2013,MITSUBISHI UFJ FINANCIAL GROUP INCORPORATED,Japan,"Financial intermediation,except insurance and pension funding (65)",-0.12%,-0.39%,"(5,12,05,454)","(5,01,02,777)",-18379,"(6,42,641)","(1,49,108)",-2834,-48044,"(2,61,994)",20323,18%
2013,THE LINK REAL ESTATE INVESTMENT TRUST,Hong Kong,"Financial intermediation,except insurance and pension funding (65)",-5.85%,-9.63%,"(4,91,03,857)","(4,77,05,464)",-11352,"(6,31,812)","(1,47,349)",-2035,-5629,"(6,01,725)",1509,1%
2013,WELLTOWER INC,United States,"Financial intermediation,except insurance and pension funding (65)",-1.64%,-6.74%,"(4,71,31,805)","(4,60,45,518)",-10847,"(6,12,220)","(1,43,481)",-1952,-2014,"(3,16,715)",942,2%
2013,SL GREEN REALTY CORP.,United States,"Financial intermediation,except insurance and pension funding (65)",-3.18%,-30.81%,"(4,66,59,734)","(4,55,06,633)",-10569,"(6,05,136)","(1,41,846)",-1912,-1027,"(3,93,093)",480,1%
2013,UBS GROUP AG,Switzerland,"Financial intermediation,except insurance and pension funding (65)",-0.11%,-0.69%,"(4,40,05,740)","(4,29,35,261)",-11829,"(5,65,452)","(1,32,140)",-2006,-15398,"(3,49,580)",5926,7%
2013,AMERICAN EXPRESS COMPANY,United States,"Financial intermediation,except insurance and pension funding (65)",-0.12%,-0.51%,"(4,02,38,644)","(3,93,54,090)",-12847,"(5,21,339)","(1,21,593)",-2064,-24423,"(2,13,713)",11425,18%
2013,KB FINANCIAL GROUP INCORPORATION,South Korea,"Financial intermediation,except insurance and pension funding (65)",-0.25%,-2.38%,"(3,99,06,142)","(3,85,08,219)",-10096,"(5,13,308)","(1,20,264)",-1732,-23889,"(7,31,987)",3354,8%
2013,STOCKLAND CORPORATION LTD,Australia,"Financial intermediation,except insurance and pension funding (65)",-2.43%,-283.34%,"(3,77,75,291)","(3,66,27,729)",-8471,"(4,87,236)","(1,14,228)",-1534,-547,"(5,35,790)",243,1%
2013,BANCO DO BRASIL SA,Brazil,"Financial intermediation,except insurance and pension funding (65)",-0.07%,-0.83%,"(3,63,52,252)","(2,88,46,415)",-5893,"(3,38,532)",-79348,-1067,-27152,"(70,50,639)",-3205,15%
2013,DEXUS,Australia,"Financial intermediation,except insurance and pension funding (65)",-6.50%,-13.86%,"(3,58,64,139)","(3,48,54,296)",-8004,"(4,63,586)","(1,08,685)",-1454,-195,"(4,28,006)",87,0%
2013,ITAU UNIBANCO HOLDING S.A.,Brazil,"Financial intermediation,except insurance and pension funding (65)",-0.07%,-0.42%,"(3,54,25,858)","(2,99,25,141)",-6147,"(3,53,340)",-82820,-1113,-26875,"(50,27,249)",-3172,15%
2013,ERSTE GROUP BANK AG,Austria,"Financial intermediation,except insurance and pension funding (65)",-0.24%,-2.87%,"(3,44,21,916)","(3,36,73,249)",-8137,"(4,47,142)","(1,04,745)",-1449,-4288,"(1,84,177)",1272,3%
2013,CHARTER HALL GROUP,Australia,"Financial intermediation,except insurance and pension funding (65)",-33.22%,-160.76%,"(3,34,55,520)","(3,25,26,987)",-7445,"(4,32,604)","(1,01,423)",-1354,-35,"(3,85,687)",16,0%
2013,JAPAN REAL ESTATE INVESTMENT CORP,Japan,"Financial intermediation,except insurance and pension funding (65)",-6.74%,-19.49%,"(3,30,88,138)","(3,23,61,419)",-7479,"(4,30,127)","(1,00,824)",-1355,-545,"(1,86,619)",231,1%
2013,DIAMONDROCK HOSPITALITY COMPANY,United States,"Financial intermediation,except insurance and pension funding (65)",-4.13%,-43.90%,"(3,29,95,257)","(3,22,79,317)",-7470,"(4,29,257)","(1,00,624)",-1353,-559,"(1,76,938)",262,1%
2013,"BANCO COMERCIAL PORTUGUES,S.A.",Portugal,"Financial intermediation,except insurance and pension funding (65)",-0.60%,N/A,"(3,22,35,571)","(2,47,34,705)",-5864,"(3,29,016)",-77081,-1048,-4020,"(70,84,321)",484,2%
2013,GRUPO FINANCIERO BANORTE S.A.B. DE C.V.,Mexico,"Financial intermediation,except insurance and pension funding (65)",-0.39%,-3.00%,"(3,09,30,129)","(2,08,37,367)",-5029,"(2,82,069)",-64501,-901,-2272,"(97,39,117)",1126,2%
2013,SHINHAN FINANCIAL GROUP COMPANY LIMITED,South Korea,"Financial intermediation,except insurance and pension funding (65)",-0.14%,-1.16%,"(2,91,41,839)","(2,79,27,823)",-8066,"(3,72,944)",-87332,-1331,-31101,"(7,17,608)",4366,12%
2013,"CAIXABANK,S.A.",Spain,"Financial intermediation,except insurance and pension funding (65)",-0.17%,N/A,"(2,83,01,725)","(2,53,55,596)",-6568,"(3,38,810)",-79241,-1138,-8492,"(25,14,052)",2171,7%
2013,KEYCORP,United States,"Financial intermediation,except insurance and pension funding (65)",-0.63%,-2.40%,"(2,75,46,419)","(2,69,47,457)",-6646,"(3,58,134)",-83884,-1175,-3066,"(1,47,492)",1434,5%
2013,COMERICA INCORPORATED,United States,"Financial intermediation,except insurance and pension funding (65)",-1.05%,-3.52%,"(2,75,05,105)","(2,26,24,537)",-5461,"(3,00,745)",-70462,-974,-1825,"(45,01,956)",854,3%
2013,HUNTINGTON BANCSHARES INCORPORATED,United States,"Financial intermediation,except insurance and pension funding (65)",-0.95%,-3.17%,"(2,71,07,338)","(2,65,18,414)",-6379,"(3,52,517)",-82595,-1139,-2000,"(1,45,230)",936,3%
2013,COFINIMMO S.A.,Belgium,"Financial intermediation,except insurance and pension funding (65)",-8.84%,-12.96%,"(2,68,69,765)","(2,62,83,571)",-6023,"(3,49,578)",-81956,-1095,-161,"(1,47,414)",33,0%
2013,ALPHA BANK SA,Greece,"Financial intermediation,except insurance and pension funding (65)",-0.46%,N/A,"(2,68,06,964)","(2,35,72,773)",-5024,"(2,88,030)",-67357,-912,-10989,"(28,60,319)",-1559,13%
2013,KLEPIERRE SA,France,"Financial intermediation,except insurance and pension funding (65)",-1.61%,-5.82%,"(2,62,22,391)","(2,55,69,938)",-6791,"(3,34,554)",-78270,-1166,-6574,"(2,27,869)",2770,8%
2013,STATE STREET CORP,United States,"Financial intermediation,except insurance and pension funding (65)",-0.25%,-0.90%,"(2,53,58,560)","(2,45,83,897)",-6758,"(3,26,350)",-76325,-1149,-7212,"(3,60,243)",3374,8%
2013,MIRVAC GROUP,Australia,"Financial intermediation,except insurance and pension funding (65)",-1.88%,-18.51%,"(2,47,23,072)","(2,40,26,865)",-5575,"(3,19,634)",-74934,-1008,-463,"(2,94,799)",206,1%
2013,KIMCO REALTY CORPORATION,United States,"Financial intermediation,except insurance and pension funding (65)",-2.40%,-22.04%,"(2,27,02,115)","(2,16,11,887)",-5047,"(2,87,375)",-67357,-911,-662,"(7,29,186)",310,1%
2013,RESONA HOLDINGS INC,Japan,"Financial intermediation,except insurance and pension funding (65)",-0.31%,-0.77%,"(2,25,20,099)","(2,20,38,150)",-4887,"(2,84,269)",-66449,-891,-8021,"(1,16,842)",-592,6%
2013,CAPITAMALL TRUST,Singapore,"Financial intermediation,except insurance and pension funding (65)",-3.89%,-8.50%,"(2,24,55,057)","(2,19,47,153)",-5103,"(2,91,612)",-68346,-921,-1112,"(1,41,017)",206,1%
2013,BANK OF PIRAEUS S.A.,Greece,"Financial intermediation,except insurance and pension funding (65)",-0.38%,N/A,"(2,11,15,506)","(1,76,48,939)",-6661,"(2,07,086)",-48904,-880,-10414,"(31,95,968)",3347,15%
2013,GENTERA SAB DE CV,Mexico,"Financial intermediation,except insurance and pension funding (65)",-2.02%,-7.67%,"(2,08,10,969)","(30,43,558)",-730,-41115,-9429,-131,-293,"(1,77,15,858)",145,0%
2013,BANCO SABADELL,Spain,"Financial intermediation,except insurance and pension funding (65)",-0.18%,-1.57%,"(1,89,57,144)","6,21,971",-364,7227,1821,-28,-5586,"(1,95,83,613)",1428,7%
2013,EUROBANK ERGASIAS SA,Greece,"Financial intermediation,except insurance and pension funding (65)",-0.47%,N/A,"(1,78,10,094)","(1,53,61,680)",-3221,"(1,88,886)",-43693,-589,-7121,"(22,03,822)",-1082,13%
2013,UNITE GROUP PLC (THE),United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-10.55%,-64.32%,"(1,75,78,122)","(1,71,96,732)",-3940,"(2,28,715)",-53621,-716,-95,-94321,17,0%
2013,NORTHERN TRUST CORPORATION,United States,"Financial intermediation,except insurance and pension funding (65)",-0.37%,-1.45%,"(1,58,75,539)","(1,54,67,096)",-4012,"(2,05,453)",-48090,-696,-3015,"(1,48,587)",1410,7%
2013,BRITISH LAND COMPANY PLC (THE),United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-2.54%,-6.83%,"(1,44,84,560)","(1,41,59,440)",-3262,"(1,88,330)",-44152,-592,-326,-88518,59,0%
2013,BANK MILLENNIUM SA,Poland,"Financial intermediation,except insurance and pension funding (65)",-1.21%,-6.48%,"(1,44,71,781)","(1,39,49,538)",-3286,"(1,76,202)",-41251,-572,-5256,"(2,95,478)",-198,4%
2013,REDEFINE PROPERTIES LIMITED,South Africa,"Financial intermediation,except insurance and pension funding (65)",-4.10%,N/A,"(1,41,80,574)","(1,38,72,549)",-3171,"(1,84,415)",-43224,-577,-628,-76007,-3,0%
2013,DAIWA SECURITIES GROUP INCORPORATED,Japan,"Financial intermediation,except insurance and pension funding (65)",-0.28%,-1.70%,"(1,40,12,205)","(1,37,01,663)",-3933,"(1,79,488)",-41900,-657,-5552,-81361,2349,12%
2013,CHAMPION REAL ESTATE INVESTMENT TRUST,Hong Kong,"Financial intermediation,except insurance and pension funding (65)",-4.97%,-9.23%,"(1,39,78,697)","(1,36,76,127)",-3276,"(1,80,999)",-42174,-586,-1885,-74156,505,2%
2013,HYPROP INVESTMENTS LIMITED,South Africa,"Financial intermediation,except insurance and pension funding (65)",-6.60%,N/A,"(1,38,44,294)","(1,35,43,738)",-3097,"(1,80,075)",-42211,-564,-381,-74226,-2,0%
2013,ASCENDAS REAL ESTATE INVESTMENT TRUST,Singapore,"Financial intermediation,except insurance and pension funding (65)",-3.02%,-5.99%,"(1,37,86,386)","(1,34,72,816)",-3147,"(1,78,964)",-41941,-567,-878,-88235,163,1%
2013,INVESTEC PLC,South Africa,"Financial intermediation,except insurance and pension funding (65)",-0.23%,-1.90%,"(1,34,90,326)","(1,30,75,286)",-2972,"(1,72,442)",-40236,-540,-10692,"(1,88,099)",-58,2%
2013,SEGRO PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-2.43%,-7.99%,"(1,18,03,365)","(1,15,44,415)",-2660,"(1,53,549)",-35998,-482,-278,-66034,50,0%
2013,BANK OF THE PHILIPPINE ISLANDS,Philippines,"Financial intermediation,except insurance and pension funding (65)",-0.82%,-2.27%,"(1,14,35,915)","(90,92,028)",-2281,"(1,20,252)",-28142,-397,-2673,"(21,90,637)",496,4%
2013,BENDIGO AND ADELAIDE BANK LTD,Australia,"Financial intermediation,except insurance and pension funding (65)",-0.37%,-2.51%,"(1,12,11,301)","(1,09,67,053)",-2693,"(1,46,054)",-34235,-475,-1071,-60197,476,4%
2013,REGENCY CENTERS CORPORATION,United States,"Financial intermediation,except insurance and pension funding (65)",-2.21%,-17.07%,"(1,08,11,184)","(1,02,80,843)",-2405,"(1,36,703)",-32041,-434,-342,"(3,58,576)",160,1%
2013,HAMMERSON PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-1.99%,-4.58%,"(1,07,16,243)","(1,04,71,329)",-2417,"(1,39,279)",-32652,-438,-308,-69876,56,1%
2013,CTBC FINANCIAL HOLDING CO LTD,Taiwan,"Financial intermediation,except insurance and pension funding (65)",-0.20%,-1.47%,"(1,06,15,542)","(99,56,499)",-4053,"(1,19,592)",-22288,-609,-29760,"(4,89,221)",6480,10%
2013,HANA FINANCIAL GROUP,South Korea,"Financial intermediation,except insurance and pension funding (65)",-0.08%,-0.94%,"(1,05,52,477)","(99,63,831)",-2251,"(1,31,062)",-30624,-410,-20150,"(4,04,073)",-77,3%
2013,GECINA,France,"Financial intermediation,except insurance and pension funding (65)",-1.23%,-2.41%,"(99,94,720)","(97,51,975)",-2700,"(1,26,950)",-29681,-456,-3274,-81064,1380,10%
2013,MALAYAN BANKING BERHAD,Malaysia,"Financial intermediation,except insurance and pension funding (65)",-0.12%,-0.36%,"(95,60,170)","(89,60,310)",-3186,"(1,15,392)",-26766,-479,-15094,"(4,41,742)",2800,18%
2013,INTERNATIONAL PERSONAL FINANCE PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-0.76%,-1.79%,"(94,07,458)","(91,82,336)",-2151,"(1,22,153)",-28635,-387,-708,-71217,129,1%
2013,ALTAREA,France,"Financial intermediation,except insurance and pension funding (65)",-0.45%,-5.61%,"(93,82,556)","(91,84,984)",-3312,"(1,15,072)",-26766,-512,-8442,-47026,3557,20%
2013,INDUSIND BANK LTD,India,"Financial intermediation,except insurance and pension funding (65)",-0.70%,-3.69%,"(93,75,553)","(91,72,466)",-2160,"(1,21,718)",-28519,-389,-341,-50148,187,2%
2013,SIAM COMMERCIAL BANK PUBLIC COMPANY LIMITED (THE),Thailand,"Financial intermediation,except insurance and pension funding (65)",-0.14%,-0.48%,"(92,11,551)","(66,38,175)",-2472,-85116,-19714,-365,-12667,"(24,55,391)",2350,17%
2013,SWEDBANK AB,Sweden,"Financial intermediation,except insurance and pension funding (65)",-0.10%,-0.30%,"(88,44,393)","(80,58,837)",-1963,"(1,06,798)",-25027,-347,-2494,"(6,49,221)",293,3%
2013,IMMOBILIARE GRANDE DISTRIBUZIONE SIIQ SPA,Italy,"Financial intermediation,except insurance and pension funding (65)",-4.96%,-13.23%,"(86,72,708)","(84,09,016)",-2167,"(1,09,938)",-25652,-377,-1972,"(1,24,337)",751,5%
2013,YES BANK LIMITED,India,"Financial intermediation,except insurance and pension funding (65)",-0.51%,-2.52%,"(78,56,859)","(76,86,751)",-1829,"(1,01,919)",-23875,-328,-391,-41981,214,2%
2013,NH INVESTMENT & SECURITIES CO LTD,South Korea,"Financial intermediation,except insurance and pension funding (65)",-0.78%,-8.77%,"(78,03,860)","(76,25,876)",-1825,"(1,01,494)",-23790,-326,-1498,-49262,210,3%
2013,TAIWAN COOPERATIVE BANK,Taiwan,"Financial intermediation,except insurance and pension funding (65)",-0.38%,-2.23%,"(72,36,211)","(70,83,508)",-2274,-89484,-18861,-367,-10961,-33142,2387,6%
2013,FIRST FINANCIAL HOLDING COMPANY LIMITED,Taiwan,"Financial intermediation,except insurance and pension funding (65)",-0.35%,-1.60%,"(69,15,359)","(59,94,172)",-2043,-74865,-15375,-323,-11267,"(8,19,767)",2453,7%
2013,MEGA FINANCIAL HOLDING COMPANY LIMITED,Taiwan,"Financial intermediation,except insurance and pension funding (65)",-0.28%,-0.73%,"(66,70,904)","(65,31,424)",-2296,-81075,-16411,-360,-13437,-28828,2926,8%
2013,CAPITEC BANK HOLDINGS LIMITED,South Africa,"Financial intermediation,except insurance and pension funding (65)",-0.59%,-2.85%,"(61,98,612)","(60,62,813)",-1383,-80376,-18810,-252,-1893,-33076,-10,1%
2013,E SUN FINANCIAL HOLDING COMPANY LIMITED,Taiwan,"Financial intermediation,except insurance and pension funding (65)",-0.57%,-1.81%,"(60,40,497)","(55,71,565)",-1192,-67118,-15570,-218,-6079,"(3,78,512)",-244,19%
2013,CAPITALAND COMMERCIAL TRUST,Singapore,"Financial intermediation,except insurance and pension funding (65)",-1.88%,-3.33%,"(57,70,019)","(55,95,865)",-1324,-74275,-17402,-237,-590,-80435,109,1%
2013,BEFIMMO SCA,Belgium,"Financial intermediation,except insurance and pension funding (65)",-2.76%,-4.21%,"(52,60,007)","(51,42,484)",-1184,-68403,-16036,-215,-101,-31605,21,0%
2013,EUROCOMMERCIAL PROPERTIES NV,Netherlands,"Financial intermediation,except insurance and pension funding (65)",-1.88%,-4.88%,"(52,29,280)","(51,11,340)",-1186,-68023,-15946,-215,-154,-32468,51,1%
2013,WORKSPACE GROUP PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-4.12%,-17.23%,"(47,38,049)","(46,35,197)",-1065,-61649,-14453,-193,-66,-25437,12,0%
2013,BGEO GROUP PLC,Georgia,"Financial intermediation,except insurance and pension funding (65)",-2.32%,-7.57%,"(47,09,290)","(46,09,782)",-1022,-58557,-13702,-184,-1272,-24595,-175,7%
2013,WERELDHAVE N.V.,Netherlands,"Financial intermediation,except insurance and pension funding (65)",-2.37%,-4.61%,"(44,17,499)","(43,18,877)",-999,-57469,-13472,-181,-103,-26432,34,1%
2013,BANKIA SAU,Spain,"Financial intermediation,except insurance and pension funding (65)",-0.04%,-1.27%,"(43,16,272)","(12,06,547)",-343,-15421,-3527,-53,-4998,"(30,85,450)",67,1%
2013,KOTAK MAHINDRA BANK LIMITED,India,"Financial intermediation,except insurance and pension funding (65)",-0.15%,-0.78%,"(39,76,976)","(34,37,164)",-905,-45192,-10562,-156,-653,"(4,82,701)",358,7%
2013,SVENSKA HANDELSBANKEN AB,Sweden,"Financial intermediation,except insurance and pension funding (65)",-0.04%,-0.14%,"(39,09,286)","(38,22,608)",-1012,-50399,-11802,-172,-2881,-20751,338,7%
2013,GREAT PORTLAND ESTATES P.L.C.,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-3.31%,-34.66%,"(37,88,139)","(37,04,568)",-852,-49272,-11551,-155,-65,-21687,12,0%
2013,SKANDINAVISKA ENSKILDA BANKEN,Sweden,"Financial intermediation,except insurance and pension funding (65)",-0.03%,-0.13%,"(37,52,860)","(32,31,862)",-917,-42414,-9926,-151,-3714,"(4,64,312)",436,10%
2013,DERWENT LONDON PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-0.97%,-1.80%,"(34,49,793)","(33,72,640)",-786,-44864,-10517,-142,-203,-20678,37,1%
2013,TP ICAP PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-0.24%,-2.27%,"(32,22,259)","(31,51,409)",-776,-41946,-9831,-137,-762,-17538,138,4%
2013,"BANKINTER,S.A.",Spain,"Financial intermediation,except insurance and pension funding (65)",-0.08%,-0.60%,"(30,69,957)","(14,76,322)",-512,-19995,-4644,-80,-1926,"(15,66,970)",492,13%
2013,HACHIJUNI BANK LTD,Japan,"Financial intermediation,except insurance and pension funding (65)",-0.21%,-0.77%,"(30,19,782)","(29,54,554)",-911,-38488,-8970,-148,-1634,-15767,691,15%
2013,KIWI PROPERTY GROUP LTD,New Zealand,"Financial intermediation,except insurance and pension funding (65)",-1.57%,-4.56%,"(25,75,221)","(25,18,778)",-600,-33420,-7829,-107,-315,-14230,58,2%
2013,SAFESTORE HOLDINGS PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-1.54%,-2.98%,"(24,55,691)","(24,02,312)",-556,-31954,-7491,-101,-91,-13203,17,1%
2013,BIG YELLOW GROUP PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-2.02%,-5.46%,"(23,68,762)","(23,17,169)",-535,-30820,-7225,-97,-67,-12861,12,1%
2013,MERCIALYS,France,"Financial intermediation,except insurance and pension funding (65)",-1.00%,-2.06%,"(20,97,787)","(20,52,882)",-591,-26591,-6213,-99,-848,-10921,358,11%
2013,CLOSE BROTHERS GROUP PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-0.16%,-0.74%,"(19,79,383)","(19,35,545)",-495,-25773,-6039,-86,-719,-10857,131,6%
2013,SCHRODERS PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-0.06%,-0.24%,"(19,16,825)","(18,73,055)",-554,-24987,-5850,-90,-1742,-10863,316,13%
2013,FAR EASTERN INTERNATIONAL BANK,Taiwan,"Financial intermediation,except insurance and pension funding (65)",-0.34%,-1.60%,"(18,78,600)","(18,39,063)",-607,-23115,-4817,-97,-3118,-8463,679,7%
2013,PROVIDENT FINANCIAL PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-0.10%,-0.56%,"(18,22,106)","(17,81,298)",-481,-23735,-5560,-81,-1022,-10114,186,9%
2013,JULIUS BAER GRUPPE AG,Switzerland,"Financial intermediation,except insurance and pension funding (65)",-0.06%,-0.62%,"(17,00,981)","(16,50,726)",-512,-21582,-5031,-83,-1029,-22414,396,15%
2013,SOCIETE FONCIERE LYONNAISE,France,"Financial intermediation,except insurance and pension funding (65)",-0.78%,-1.84%,"(15,94,248)","(15,56,731)",-475,-20008,-4670,-78,-829,-11807,349,14%
2013,AAREAL BANK AG,Germany,"Financial intermediation,except insurance and pension funding (65)",-0.11%,-0.56%,"(15,61,523)","(14,83,304)",-469,-19801,-4631,-74,-1655,-51916,328,16%
2013,SINOPAC FINANCIAL HOLDINGS COMPANY LIMITED,Taiwan,"Financial intermediation,except insurance and pension funding (65)",-0.10%,-0.36%,"(14,88,092)","(14,59,143)",-846,-15708,-2025,-117,-8581,-3541,1868,17%
